track_id,mfcc0_mean,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc0_std,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std,mfcc14_std,mfcc15_std,mfcc16_std,mfcc17_std,mfcc18_std,mfcc19_std,chroma0_mean,chroma1_mean,chroma2_mean,chroma3_mean,chroma4_mean,chroma5_mean,chroma6_mean,chroma7_mean,chroma8_mean,chroma9_mean,chroma10_mean,chroma11_mean,chroma0_std,chroma1_std,chroma2_std,chroma3_std,chroma4_std,chroma5_std,chroma6_std,chroma7_std,chroma8_std,chroma9_std,chroma10_std,chroma11_std,contrast0_mean,contrast1_mean,contrast2_mean,contrast3_mean,contrast4_mean,contrast5_mean,contrast6_mean,contrast0_std,contrast1_std,contrast2_std,contrast3_std,contrast4_std,contrast5_std,contrast6_std,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,zcr_mean,zcr_std,rms_mean,rms_std,tempo,genre,split
58116,-8.23457,93.167,-26.2322,17.8206,-9.68116,9.44948,-0.615354,4.41602,3.09847,4.84028,4.38115,5.22856,1.89601,2.65438,-1.8034,1.65865,-3.9703,-0.50527,-5.86376,-1.69666,24.9947,19.1549,13.4366,9.29241,8.04471,6.10115,6.11851,6.11676,6.14753,5.44352,5.34626,5.40651,4.8626,4.74474,4.6402,4.90622,4.58051,4.62175,5.00505,5.79367,0.361074,0.532472,0.52203,0.45504,0.658665,0.415058,0.436305,0.292284,0.45074,0.49701,0.325,0.47745,0.174755,0.272077,0.299839,0.200722,0.308601,0.208374,0.295794,0.154484,0.293839,0.272114,0.150934,0.259604,22.4487,12.956,16.7851,16.1975,15.3891,16.5268,46.9614,5.02735,3.53416,3.5496,2.51405,2.06685,1.92589,2.69517,2447.77,574.068,2360.85,331.226,4904.61,1069.84,0.118878,0.0428608,0.190867,0.0249575,129.199,Pop,training
58117,-109.633,109.026,-33.5227,18.0351,-7.41763,12.0547,3.36723,2.91523,5.42276,2.98247,2.51761,5.3782,-0.518777,0.608216,-6.95112,-2.02595,-6.0182,-1.22645,-2.84725,1.43956,45.14,30.4358,17.3137,10.5228,9.24984,8.82367,8.24612,9.12671,8.83296,7.23863,5.86642,5.17786,5.36305,5.12097,6.3181,5.14813,5.35878,5.63104,7.55116,6.71763,0.241801,0.428018,0.60445,0.380547,0.411217,0.303551,0.459697,0.304482,0.284811,0.449426,0.292996,0.373419,0.189094,0.274527,0.336608,0.236275,0.32656,0.227024,0.339178,0.26657,0.206029,0.338235,0.187551,0.308048,23.9455,15.3316,19.9073,18.2932,17.7821,18.181,47.493,5.58072,4.09175,4.43095,3.61853,2.99011,2.7954,2.94963,2121.38,626.671,2121.45,420.912,4185.62,1235.51,0.103183,0.0495978,0.0990867,0.0342535,112.347,Pop,training
58135,-58.1902,107.82,-39.4096,28.7523,6.52056,20.8656,0.400423,0.0302759,-3.65358,4.25496,-5.90599,0.928154,-4.01183,-5.19175,-9.6969,-1.07719,-4.90538,-5.04041,-4.64912,-2.47241,61.2174,31.2857,19.81,14.899,12.5979,9.92556,8.10311,9.66745,8.26331,9.21353,8.47852,7.4816,7.40279,7.44283,7.21858,8.12638,7.10912,7.67501,6.6962,7.40944,0.327825,0.259565,0.446425,0.399831,0.44885,0.345453,0.291408,0.353314,0.280145,0.299204,0.294705,0.60545,0.234043,0.215183,0.324379,0.247261,0.336797,0.266874,0.235318,0.287509,0.230568,0.269323,0.202991,0.326606,20.6479,17.8132,20.2833,19.9615,21.4943,21.3757,49.2607,5.21737,4.38029,5.00255,3.99986,3.79637,4.42778,3.66413,2063.65,614.559,1953.78,410.647,3857.66,1248.42,0.122331,0.0467907,0.185912,0.0666037,151.999,Folk,training
58140,-19.4315,53.7469,-49.8787,49.6127,10.3735,24.3783,11.4463,14.8401,3.46055,9.18757,-3.37484,3.16424,-4.36353,2.43431,-2.05862,0.315417,-6.0632,-1.44888,-7.39747,-1.68714,70.6072,23.0302,14.1153,15.431,10.1224,9.95238,7.78772,7.19614,6.71514,8.4905,8.57068,7.89122,7.08447,7.03569,6.39817,6.59653,6.02274,7.17134,7.30014,6.82671,0.443308,0.398794,0.464822,0.441044,0.432753,0.429166,0.465086,0.436713,0.420916,0.406825,0.461476,0.577274,0.270749,0.260856,0.301919,0.290412,0.286265,0.260883,0.295844,0.287984,0.281586,0.265267,0.253957,0.301126,20.2496,15.0706,15.7888,18.1292,17.7422,19.6333,50.7753,5.11413,3.55235,3.74421,3.61114,3.16961,3.0359,3.04377,2809.42,436.972,2097.57,224.965,4828.53,757.351,0.19415,0.0445257,0.218812,0.0707462,184.57,Folk,training
58161,-264.753,139.922,11.7332,48.8448,10.089,18.2855,1.69885,4.02907,3.27889,4.62573,6.6122,2.70949,10.8388,6.47185,3.85832,4.42997,3.85884,5.67668,4.35217,2.36015,53.2545,31.2582,25.8636,18.7749,19.2295,15.2084,11.6583,11.6617,11.7838,11.6555,11.5184,9.6515,9.16182,9.23766,10.0673,7.46552,8.12066,9.06166,8.24282,7.65582,0.584898,0.476145,0.461392,0.424719,0.4237,0.390392,0.410654,0.499081,0.401629,0.428008,0.4038,0.488961,0.31155,0.268558,0.298688,0.296625,0.302022,0.286515,0.275025,0.311221,0.266769,0.316666,0.269996,0.281914,16.1226,14.1128,21.0589,19.0909,19.3397,19.6793,49.0919,4.4052,3.73053,4.5177,3.8556,3.44926,4.16772,4.02919,1061.58,559.086,1595.19,481.605,2237.34,1546.4,0.0438455,0.0363604,0.0791978,0.0399642,107.666,Pop,training
58162,-81.3497,122.325,-28.6645,42.2386,-10.8593,3.93104,-11.854,0.640947,-7.87559,1.16563,-6.06723,-1.11633,-3.02286,-1.28974,-6.54001,-2.0746,-3.22488,1.74586,-2.76937,-0.864599,70.7774,38.5157,25.2346,20.2187,15.4584,11.8421,9.09228,10.0907,10.9877,8.53908,8.15713,8.01357,8.55442,7.7383,6.74182,6.93183,7.85386,6.94602,7.53855,7.74716,0.246773,0.266582,0.343059,0.392779,0.365367,0.307098,0.335989,0.426249,0.405513,0.340807,0.258252,0.253798,0.249603,0.269356,0.329222,0.349783,0.331445,0.286447,0.280698,0.352712,0.335883,0.272894,0.210054,0.256038,20.4178,15.17,16.3084,18.3628,19.762,21.4166,50.3332,4.38346,5.07253,4.71513,3.70405,3.02917,3.62756,4.53892,1785.36,566.822,1803.38,376.887,3478.55,1166.85,0.0853089,0.0360307,0.192357,0.0435871,117.454,Pop,training
58164,-177.755,112.675,-22.1462,31.7656,-16.5473,-12.4434,-26.4292,-10.7497,-16.6532,-3.14174,-9.47024,-5.52339,-9.95137,-4.58479,-3.92517,-4.66723,-10.4032,-5.34618,-6.43843,-7.14623,43.7076,16.1478,18.4663,12.5505,13.2831,8.87612,9.1583,6.94369,8.8724,8.88513,8.61021,6.85476,8.20084,7.95712,9.37198,8.54806,7.63399,7.97707,6.80909,8.10306,0.323607,0.456053,0.323094,0.25241,0.280381,0.249313,0.298271,0.229758,0.277472,0.326529,0.263079,0.291674,0.295057,0.380225,0.301097,0.261322,0.309295,0.258781,0.321747,0.266891,0.282436,0.333506,0.279051,0.325174,19.9606,17.3696,19.3485,17.1464,17.7132,18.1764,50.6767,4.68761,4.30091,4.64598,3.44138,3.02478,2.24963,2.66125,1736.51,327.504,1940.68,194.775,3534.02,677.517,0.0717403,0.0256592,0.078816,0.0369955,95.7031,Pop,training
58166,-131.726,96.4985,10.0035,49.8361,9.54626,26.8654,5.55799,10.8122,3.35328,5.16651,-0.785116,6.54719,-8.13892,1.52914,-0.817845,0.429206,-9.70114,-1.56318,-4.72117,-2.24395,103.252,37.7547,29.0123,17.0984,17.7119,12.4176,9.91232,7.27495,7.71219,7.37246,7.23654,6.83349,8.54934,6.95315,10.2182,6.02084,6.79703,6.98766,7.17331,6.62167,0.443702,0.347751,0.411905,0.414137,0.540847,0.607275,0.632613,0.659004,0.48605,0.403845,0.326731,0.368171,0.316917,0.231462,0.275603,0.254198,0.287806,0.313627,0.274588,0.301959,0.301978,0.28682,0.238433,0.263636,22.3581,12.7846,15.3518,16.4778,17.4282,17.0475,55.4142,5.51725,3.57215,3.53892,4.63187,4.18064,2.18295,6.10903,1831.43,1065.54,2110.7,596.953,3827.94,2290.08,0.0795437,0.0710229,0.243892,0.129399,143.555,Pop,training
58169,-10.4834,50.7529,-1.70615,3.2915,-23.0932,-6.09102,-14.7101,-2.86803,-4.95141,-0.837368,-7.83797,-0.108861,-5.79681,-1.5962,-1.53593,0.730297,-8.66566,-3.47501,-8.84698,-3.25884,54.6172,28.9261,20.9735,16.6645,15.0025,10.6492,11.4822,9.6457,10.3346,9.20996,9.24128,10.0919,8.85075,7.2824,7.00522,8.61661,7.01416,6.89227,6.84157,6.94755,0.42654,0.303045,0.379245,0.421961,0.344479,0.28474,0.347267,0.343827,0.304692,0.453815,0.388111,0.550244,0.293382,0.253929,0.302428,0.305361,0.281763,0.243494,0.261023,0.284972,0.223649,0.343799,0.249881,0.337492,19.7746,15.1587,17.4224,18.1818,17.566,16.2984,46.882,5.45536,3.93244,3.77586,3.00245,3.17893,2.37775,2.65394,3487.28,890.181,2844.63,366.758,6901.44,1406.37,0.19086,0.0719154,0.197977,0.0698051,107.666,Pop,training
58170,-295.643,124.226,-120.592,-20.2338,-3.51233,-40.8384,-30.997,-9.25626,-18.2409,-20.0884,-15.4944,-2.89083,-5.21949,1.6246,3.55675,-3.19763,-4.18144,1.60509,-1.93357,-2.58726,104.767,32.4614,38.0324,22.2923,24.0169,20.6014,11.7276,10.4239,9.02711,11.4523,10.433,8.49731,10.4836,10.2617,11.7643,9.25054,8.3986,8.24561,7.17798,6.98296,0.497088,0.403723,0.450184,0.37806,0.348846,0.25666,0.164156,0.235327,0.280222,0.338509,0.466847,0.544131,0.317099,0.29328,0.30383,0.322655,0.298669,0.240222,0.211857,0.227795,0.259016,0.278107,0.32871,0.323572,16.6378,16.246,18.7592,20.6855,24.2421,24.7187,47.6692,5.62584,4.17881,5.07213,4.64067,4.83374,5.2848,7.14877,1814.37,415.949,1098.76,409.699,2769.7,856.931,0.153678,0.041632,0.0557499,0.0453222,129.199,Pop,training
58173,-222.234,159.389,-100.757,-39.557,-30.3832,-25.7411,-22.8003,-22.7509,-5.88881,-6.64217,-7.50468,-11.4664,-11.4219,-7.65847,-11.9961,-10.7229,-2.80434,-4.56831,-1.33595,6.03727,40.3795,8.27052,9.16955,10.4916,10.0773,6.56499,8.36835,10.1714,8.93964,9.85221,12.7535,12.2507,11.0286,8.72672,8.62501,9.33992,9.40693,8.25076,8.55293,9.13673,0.296201,0.129454,0.351336,0.0937972,0.299202,0.545787,0.159288,0.281113,0.22806,0.38406,0.0843582,0.173781,0.292818,0.100929,0.360558,0.0638706,0.260535,0.396715,0.108064,0.330101,0.232633,0.370535,0.0793028,0.203021,23.7444,20.7348,21.8233,25.2026,28.8552,27.7093,54.3694,5.11255,4.0673,4.35219,3.52938,3.48532,2.88803,3.41587,1288.53,61.6194,829.325,82.3488,1925.12,129.352,0.103696,0.0111612,0.122971,0.045121,117.454,Pop,training
58174,-64.7183,71.9077,34.4778,28.0923,1.419,12.0889,-6.47556,7.36351,-0.282056,1.91051,2.5669,1.99063,-1.78354,2.2975,-3.52491,-0.710365,-4.09823,-0.656604,-5.7184,-3.06131,48.4366,25.1271,14.7631,10.4565,8.91178,7.8064,7.98119,6.42557,6.61829,7.16343,7.37562,5.54538,5.74066,6.02116,4.91265,5.23401,5.52557,5.26241,5.01131,4.66235,0.524912,0.476888,0.429538,0.339352,0.341514,0.286247,0.424644,0.513484,0.473457,0.615836,0.523252,0.516137,0.296478,0.263328,0.287639,0.262492,0.254164,0.201273,0.273873,0.314744,0.258067,0.322125,0.238536,0.287413,20.4705,15.277,17.9855,16.7935,15.5676,15.518,46.9628,5.96125,3.75402,4.14749,3.51349,2.5946,1.81803,2.24989,2861.89,825.542,2989.1,303.817,6519.9,1257.84,0.101707,0.0585793,0.186826,0.0574571,99.384,Pop,training
58207,-27.4276,76.2555,5.61595,25.5874,0.8528,8.92017,3.40387,2.79372,2.04516,6.13074,-0.736359,5.55774,-0.762497,5.81305,0.665269,2.75417,-1.20574,-0.642524,-4.05714,-0.802126,43.8137,27.035,22.4738,20.8206,14.7107,14.8611,11.0675,12.557,9.67145,9.59163,8.53443,7.97309,8.44286,7.75276,6.9906,6.48945,7.48149,7.06292,5.65331,6.11418,0.422726,0.374791,0.465163,0.373214,0.343232,0.382301,0.388923,0.510944,0.435871,0.490356,0.49822,0.411913,0.306432,0.260251,0.323461,0.281877,0.273159,0.298757,0.259253,0.328079,0.275896,0.302895,0.326869,0.272901,22.5632,16.3365,18.7654,16.8182,16.3964,16.7723,46.3777,5.17472,4.7717,4.7139,3.80169,3.03556,2.83094,2.42645,2565.58,717.686,2689.69,355.264,5567.28,1410.17,0.0980076,0.0550158,0.265132,0.0840665,99.384,Hip-Hop,validation
58212,-56.1776,87.265,11.5114,18.6998,25.3863,14.8202,0.120754,17.9088,2.99998,11.6721,0.0937628,3.50653,3.24492,4.33917,-1.33642,3.91202,-7.4954,1.13244,-4.4298,-0.311689,49.6168,34.5812,23.0555,19.8903,19.169,11.9999,11.7993,11.6465,9.96579,8.75147,9.19176,8.49615,7.31714,7.31264,7.68012,7.31441,7.17905,7.22974,7.01869,7.05915,0.618173,0.463928,0.399061,0.350789,0.385796,0.408643,0.426124,0.504243,0.462933,0.442877,0.639972,0.732978,0.268607,0.267731,0.280745,0.245106,0.271693,0.284005,0.255157,0.300388,0.274036,0.265244,0.276321,0.273396,23.7942,16.0659,16.7497,16.987,18.9197,17.0612,46.5627,5.35795,5.00502,4.45624,3.32388,3.42694,2.71304,3.15667,2315,1037.2,2678.28,528.13,5098.37,2176.54,0.0753636,0.0514332,0.301023,0.104777,92.2852,Hip-Hop,training
58213,-36.3195,66.9375,-11.8142,14.2393,-5.10528,7.04369,2.98667,0.488625,-8.18115,4.66733,-1.06045,2.20859,-4.30484,4.52764,3.65083,-1.6986,-1.77478,4.46764,-3.58552,-0.00507211,52.5399,37.1342,33.2237,23.5185,16.5194,13.6319,14.7376,11.4023,10.835,10.5959,9.63672,9.33696,9.1231,7.96601,8.71152,7.61949,7.08689,7.89355,7.30749,7.21875,0.368756,0.347615,0.400601,0.373615,0.402873,0.501329,0.470499,0.404442,0.431682,0.475372,0.521694,0.482981,0.286857,0.274457,0.299995,0.274742,0.284473,0.308607,0.303227,0.299435,0.318431,0.308763,0.290591,0.312857,19.0724,16.6835,18.5701,16.9305,17.2988,17.764,46.3147,6.34588,4.52697,4.71506,3.99498,3.01168,2.90893,2.50555,2888.17,1101.22,2553.13,525.97,5671.46,1902.01,0.142441,0.0933031,0.245872,0.0935127,107.666,Hip-Hop,training
58215,-53.3745,87.7494,-24.9173,43.1536,21.0324,16.1027,6.48692,12.1637,12.2546,8.97351,-7.73531,4.30647,-3.17872,0.895531,-3.72863,-0.924566,1.7371,4.00413,-3.60786,0.39003,80.6331,40.0063,26.9311,15.5175,14.7642,12.8058,11.7505,10.3037,10.7028,9.63904,8.4298,8.61134,7.99898,7.32904,7.69801,7.37052,7.57029,7.95134,7.89598,6.20987,0.434363,0.439498,0.274466,0.265898,0.236113,0.31528,0.351584,0.359984,0.613882,0.390758,0.481125,0.465549,0.249713,0.320304,0.201919,0.20403,0.181407,0.270862,0.291165,0.271746,0.348801,0.235083,0.303556,0.3207,24.5405,17.2921,18.715,19.4005,20.8246,21.1145,48.5483,6.08941,4.58821,5.18969,4.30874,3.43231,4.55611,3.78367,2287.04,993.634,2162.75,551.73,4409.42,1671,0.105945,0.071173,0.2697,0.0837924,92.2852,Hip-Hop,training
58221,-58.0608,128.504,-11.3979,38.0433,9.36264,5.24349,8.00369,4.31907,1.43707,-0.724917,-4.17639,-0.359643,-6.24392,-2.28669,-8.1404,-6.51858,-5.81401,-3.90619,-5.62263,-2.70002,95.7542,54.0487,25.8007,14.8944,10.4473,10.4772,7.95542,7.60807,7.07509,7.28228,5.86093,5.76414,6.60937,5.70399,5.09701,6.03725,5.0982,5.35988,5.93615,6.27015,0.378299,0.31923,0.327248,0.32285,0.43286,0.371049,0.458759,0.323428,0.307193,0.427984,0.419138,0.508872,0.231206,0.264937,0.322585,0.237711,0.357379,0.228255,0.34016,0.241029,0.230915,0.31952,0.239613,0.331304,25.6246,15.4004,16.3935,16.6482,16.3963,19.2879,45.7768,5.37615,4.05746,3.72939,3.3085,2.46211,3.94236,3.07808,1761.63,896.09,1999.82,773.703,3712.12,2109.18,0.0645004,0.0377707,0.276337,0.0496008,151.999,Rock,training
58225,-21.9737,111.673,-53.3155,51.6418,-10.3558,15.5157,-16.6652,8.70399,-7.09725,-1.27119,-3.80441,4.71724,-1.07892,-1.23593,-3.86789,2.8623,-8.14129,-1.08948,-5.21186,-4.86145,27.6942,22.346,9.49985,6.67845,7.99231,5.69724,5.38653,4.7621,5.28831,4.61138,4.29078,3.86334,3.92215,4.63623,3.91985,3.96062,4.74282,4.07267,4.91329,5.03834,0.409283,0.583079,0.428529,0.332743,0.338247,0.247418,0.272171,0.198184,0.285278,0.559495,0.3841,0.488652,0.233689,0.330759,0.261673,0.224597,0.252327,0.179742,0.248353,0.134057,0.162844,0.362853,0.228437,0.332676,23.6959,14.4109,18.1843,15.4346,16.7835,17.1515,53.3165,4.77459,3.69594,4.21205,2.86391,2.20265,1.70357,3.12996,2115.49,399.069,1841.99,206.839,4006.1,764.219,0.125207,0.0384622,0.205298,0.0273856,151.999,Rock,training
58333,2.01341,53.8644,-22.2236,42.0819,18.0411,12.2131,2.81352,14.4675,6.09911,2.18471,2.16141,5.83718,-0.129269,1.8346,-8.33139,1.25057,-6.95109,-4.85839,-7.17826,-3.99062,30.6341,16.4604,14.1496,11.3878,12.8391,9.4861,8.33851,7.02604,6.6743,6.55807,8.4735,6.43002,5.88126,5.4392,6.50287,5.3858,6.49838,6.17864,5.76362,7.36201,0.564212,0.53883,0.457168,0.492871,0.492983,0.472262,0.327575,0.321908,0.322222,0.3239,0.406827,0.48293,0.306146,0.28536,0.241326,0.317868,0.285101,0.32279,0.225238,0.231854,0.236066,0.217288,0.278867,0.263838,20.5273,14.7123,17.5094,16.256,16.1272,16.5601,46.026,4.92473,3.65769,4.24744,3.83597,2.5436,1.79117,2.50611,2900.14,524.547,2550.72,248.35,5699.48,915.342,0.141835,0.0444537,0.251869,0.0434582,86.1328,Rock,validation
58334,-29.592,51.7527,-23.1708,53.0511,25.9312,15.2326,10.6617,14.7985,8.85244,-0.172039,-3.94687,4.45359,-0.972819,3.78676,-6.2886,3.76265,-4.89899,-3.40819,-6.13264,-7.51081,30.7335,11.1738,11.7774,10.4856,8.04784,7.69627,4.71451,5.81557,5.53865,5.34805,4.27696,4.93074,4.34931,4.18581,3.89737,3.84305,3.92166,3.97529,3.8311,3.98425,0.662436,0.637074,0.546302,0.456996,0.515172,0.4885,0.361051,0.344188,0.364681,0.380982,0.478909,0.570525,0.291298,0.263982,0.240862,0.301814,0.289822,0.309316,0.244856,0.222933,0.220267,0.226409,0.30139,0.23194,20.3166,15.0868,15.0668,13.1571,14.8655,17.1482,44.8709,4.66704,3.68616,3.58525,2.18297,1.79062,1.89922,2.23874,2771.63,334.86,2527.88,240.441,5443.9,786.707,0.117173,0.0334832,0.212943,0.0412214,86.1328,Rock,validation
58341,-41.1818,101.425,15.1301,38.2405,13.9352,10.4713,-2.98101,2.19561,-11.355,-5.63273,-7.34059,1.67767,0.750682,1.56604,-3.57838,1.49563,-1.12734,-2.13629,-1.25998,1.85692,48.6654,34.5031,21.8888,11.2221,8.68042,6.13376,6.52756,6.69396,7.52442,7.91026,7.16161,8.6477,7.4995,6.86824,8.7203,7.77937,6.21456,6.85462,8.56951,8.38796,0.302365,0.503815,0.308869,0.420894,0.522173,0.317198,0.309597,0.272293,0.453844,0.461057,0.374625,0.440181,0.24305,0.360899,0.199836,0.331328,0.32831,0.204969,0.307666,0.216027,0.292616,0.291749,0.257704,0.356959,16.5782,15.436,20.2716,19.5882,20.4425,19.5147,49.3392,3.97234,4.15691,4.63778,3.47399,3.3188,3.79233,3.45468,2116.22,885.016,2482.55,614.034,4857.34,2034.03,0.0836913,0.0431057,0.307436,0.109268,172.266,Electronic,training
58474,-7.81581,48.2382,6.5463,22.4565,1.95731,7.94191,0.755802,0.0722967,-3.93858,-1.70927,-3.79974,-2.13199,-6.4913,-0.0786781,-3.4903,-0.169127,-3.25745,-1.02011,-5.70679,-0.960848,41.5881,24.7243,21.1003,18.1376,14.5064,10.1996,10.2838,8.48168,9.45371,8.83567,7.8667,7.37086,8.95999,8.72896,7.2453,6.63733,6.70815,6.89762,6.58816,6.89798,0.335274,0.256587,0.328191,0.312277,0.484517,0.313654,0.362288,0.551499,0.322356,0.297581,0.244789,0.373576,0.309905,0.211999,0.275349,0.220614,0.382055,0.230696,0.26315,0.369307,0.209587,0.275532,0.20457,0.291107,19.698,17.5067,19.1261,19.4039,19.3785,18.6337,46.9329,5.10993,4.90106,5.18411,4.5551,4.19095,3.45296,3.00474,3236.98,677.812,2988.94,296.786,6942.91,1123.25,0.156559,0.0550323,0.243302,0.0732021,80.7495,Pop,training
58539,-9.10872,112.257,-27.4037,22.728,4.00273,12.0748,16.8369,3.53091,9.30406,4.52667,5.69881,5.09514,-3.28652,1.62428,-5.41365,0.283872,-4.29943,1.08703,-1.20967,2.89515,32.1411,23.5415,15.5521,15.0727,9.73215,7.67136,8.68098,7.98521,7.48168,6.80509,5.80773,6.14769,6.15542,5.58762,6.06759,6.22745,5.84146,5.2665,5.79011,5.34613,0.411732,0.528743,0.441421,0.56558,0.540668,0.428486,0.429778,0.429236,0.491948,0.356474,0.327693,0.417629,0.238575,0.338373,0.254629,0.295071,0.318615,0.271138,0.279988,0.270776,0.295163,0.243982,0.234272,0.269857,23.8986,15.7268,17.0067,16.8453,17.3005,19.0798,44.3459,5.91694,4.00829,4.29772,3.23751,2.93644,2.80939,2.33546,1957.32,505.005,2182.11,437.638,4043.39,1220.12,0.0840006,0.0300868,0.31323,0.0876924,95.7031,Rock,validation
58540,20.7111,86.591,-26.9093,35.9244,10.2002,5.19396,3.54441,6.3249,-4.83015,2.62953,-4.04134,-0.54651,-1.963,-1.36494,-4.88874,-2.68412,-5.06209,-2.61798,-2.02193,-3.97332,48.5203,21.0522,18.2189,11.472,10.9272,10.32,8.7574,9.54339,10.0441,7.12165,7.58289,7.65727,7.68665,6.92992,6.4283,5.73857,6.69648,6.02272,6.63768,7.13274,0.277364,0.235494,0.303914,0.518776,0.737068,0.559275,0.377919,0.330704,0.401335,0.289351,0.312926,0.463088,0.208156,0.18222,0.204258,0.247374,0.298174,0.257921,0.29017,0.266948,0.281393,0.233922,0.237785,0.301894,23.4878,15.0228,17.2251,17.5298,17.0935,19.448,45.9787,5.94977,4.70899,4.48316,3.40114,2.94764,2.91205,2.86504,2332.86,403.944,2289.37,341.325,4574.87,957.692,0.109435,0.0255441,0.331389,0.0641414,151.999,Rock,validation
58541,53.4508,96.4134,-23.0208,24.2507,5.36583,3.42611,5.44215,-0.151322,-9.60429,3.96724,0.187651,2.69859,-2.24296,-0.581837,-3.02827,0.671439,-4.98348,-0.725538,-5.72511,-5.78635,19.3037,13.7351,15.6956,11.0918,8.2557,7.24175,7.11319,6.46034,5.85724,6.83107,5.96961,5.56719,6.60397,6.14188,5.98268,5.41413,4.95459,5.39817,5.51425,6.13057,0.544552,0.472285,0.569223,0.516127,0.566765,0.41355,0.474915,0.565094,0.504686,0.523231,0.425202,0.517764,0.307406,0.208821,0.289569,0.253173,0.272443,0.210417,0.262845,0.253382,0.228438,0.285651,0.229862,0.230211,22.5834,13.8426,15.9301,15.8631,16.4827,19.4352,46.6619,4.86616,3.95584,3.41909,2.70784,2.26616,2.52265,2.43007,2263.88,284.157,2329.95,284.773,4429.36,875.478,0.107687,0.0178101,0.387374,0.0421342,78.3026,Rock,validation
58542,23.1353,91.9305,-23.037,30.7362,5.60148,-0.0748884,5.21248,2.58929,-6.404,7.26385,-0.735572,2.2258,-1.75116,2.14768,0.508826,4.54738,-5.80119,-0.914628,-3.12979,-4.81364,29.6777,19.9648,15.9597,10.6512,8.5806,8.72213,10.0434,7.54822,7.19995,6.98035,7.06226,6.88874,7.6173,7.97323,7.64381,6.98739,7.38202,6.79276,6.79365,5.998,0.414702,0.36088,0.299008,0.439075,0.632149,0.393459,0.333694,0.379177,0.58634,0.534145,0.459676,0.563031,0.293949,0.276772,0.221864,0.24645,0.279584,0.242006,0.244081,0.237135,0.280388,0.2736,0.23015,0.300564,24.0838,14.157,16.7652,17.3603,16.9933,20.6164,47.7007,6.08237,3.94461,3.95058,3.1878,2.64558,2.96656,2.81167,2296.01,423.259,2324.35,319.118,4427.12,992.707,0.108216,0.032816,0.345741,0.0773528,129.199,Rock,validation
58543,-51.7352,101.598,-10.411,30.1717,9.74072,9.9912,9.02938,2.53571,-4.89129,3.50614,-0.185444,0.89015,-5.84433,0.675253,-1.99442,-2.59249,-7.51953,-1.61089,-5.78478,-6.92339,72.0213,24.5365,17.2627,13.6399,10.363,7.53,9.40345,7.91655,7.54006,7.59505,7.74909,7.57621,8.04681,7.41426,7.40424,6.73392,6.56196,6.74906,7.07559,7.60321,0.322343,0.397705,0.391621,0.488777,0.587756,0.386987,0.2794,0.27801,0.444349,0.440321,0.335016,0.39425,0.249866,0.329706,0.300302,0.261099,0.344548,0.265552,0.273293,0.244097,0.30009,0.341543,0.254942,0.309298,26.5621,16.147,17.1562,17.4644,18.899,19.1375,46.0607,6.47917,4.81388,4.08856,3.70494,3.17504,2.83673,2.59147,1973.23,519.262,2325.82,408.795,4250.17,1252.75,0.0651874,0.0268044,0.269296,0.0787621,135.999,Rock,validation
59078,-253.873,136.274,9.19957,19.6903,-3.09929,-17.2135,-9.11476,-12.1044,-9.41483,0.258698,0.879862,-3.10084,-2.04944,-1.56005,-2.10282,-3.51385,-7.58218,-0.857196,-5.19268,-4.00926,43.8686,19.916,17.191,12.5252,10.6275,10.1954,9.07344,8.33679,7.08923,7.08972,7.02527,6.68032,6.67789,5.7954,5.87561,6.04605,5.6538,4.86694,4.84876,4.90895,0.922128,0.260687,0.0933946,0.0935407,0.162949,0.261798,0.142986,0.110367,0.0979048,0.11391,0.115698,0.321818,0.201797,0.170849,0.190417,0.180486,0.236591,0.293946,0.20178,0.188145,0.177516,0.21054,0.218764,0.192179,17.3539,15.7714,22.1771,17.224,16.2455,16.8349,43.0025,5.04765,4.60234,5.91574,2.97747,3.35478,1.68555,3.31347,1346.34,387.626,1907.44,347.755,2415.41,1145.24,0.0557457,0.0165844,0.0742912,0.0452909,67.9996,Rock,training
